claim_id,section,subsection,surface,statistic_type,token_form,token,parsed_value,decimals_quoted,aggregation_unit,source_alias,source_artifact_id,json_pointer,generated_value,abs_delta,tolerance_rule,flag,flag_reason,resolution_confidence,external_literature,derived_now_generated,source_sha256,sentence
C0473,Results,The one positive lead does not survive at 28 lineages,prose,correlation,count,18,18.0,0,lineage,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/41/judged_refusal_k,18.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,MEDIUM,True,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"It can now: at $n_{\text{lineage}} = 7$ the improvement is $+0.296$ and at $n_{\text{lineage}} = 28$ it is $+0.099$ with an interval covering zero, which is the second reading, and which is the exact failure mode Wang et al. warn about when they report a correlation moving from $-0.64$ at $n = 7$ to $+0.02$ at $n = 18$ [20]."
C0474,Results,The one positive lead does not survive at 28 lineages,prose,rate,count,19,19.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/sensitivity/archived_19_only_Delta_A/member_level/n,19.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0475,Results,The one positive lead does not survive at 28 lineages,prose,rate,count,19,19.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/sensitivity/archived_19_only_Delta_A/member_level/n,19.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0476,Results,The one positive lead does not survive at 28 lineages,prose,rate,real,2.4\times10^{-6},2.4e-06,7,member,E1,art_CZaytBH8uL4_,/metadata/results/sensitivity/ams_byte_level_reuse/max_abs_delta,2.384185791015625e-06,1.581420898437489e-08,|delta| <= 0.5e-7 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0477,Results,The one positive lead does not survive at 28 lineages,prose,rate,count,3,3.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/36/judged_refusal_k,3.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0478,Results,The one positive lead does not survive at 28 lineages,prose,rate,count,19,19.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/sensitivity/archived_19_only_Delta_A/member_level/n,19.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0479,Results,The one positive lead does not survive at 28 lineages,prose,rate,count,19,19.0,0,member,E1,art_CZaytBH8uL4_,/metadata/results/sensitivity/archived_19_only_Delta_A/member_level/n,19.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"Reuse is proven behaviourally: our AMS reimplementation recomputed from scratch matches the iteration-2 archive on 19/19 members (maximum absolute delta $2.4\times10^{-6}$), the SET A refit matches iteration 3 on 19/19 exactly, and both cross-pipeline calibration members regenerate byte-identically with their Wilson intervals unchanged, which is what licenses pooling archived and new outcome block"
C0480,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,4.274,4.274,3,,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/5/sigma_original,4.274073123931885,7.312393188474431e-05,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0481,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,4.550,4.55,3,,E1,art_CZaytBH8uL4_,/metadata/results/ams_table_I_gate/checkpoints/0/published,4.55,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0482,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,-6.1,-6.1,1,,DERIVED,this artifact (derived),/values/ams_table_i_pct_delta_unsloth~1Llama-3.2-1B-Instruct,-6.064326946551979,0.0356730534480203,|delta| <= 0.5e-1 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,True,9575946a134b69a8c91112b104b2da6faf2b50da75721eeaa4712eb640cc0de5,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0483,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,5.845,5.845,3,,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/33/sigma_original,5.845088386535645,8.838653564513521e-05,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0484,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,4.800,4.8,3,,E1,art_CZaytBH8uL4_,/metadata/results/ams_table_I_gate/checkpoints/1/published,4.8,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0485,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,+21.8,21.8,1,,DERIVED,this artifact (derived),/values/ams_table_i_pct_delta_unsloth~1gemma-2-2b-it,21.772674719492606,0.027325280507394467,|delta| <= 0.5e-1 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,True,9575946a134b69a8c91112b104b2da6faf2b50da75721eeaa4712eb640cc0de5,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0486,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,5.010,5.01,3,,E1,art_CZaytBH8uL4_,/metadata/results/per_member_table/35/sigma_original,5.010014057159424,1.4057159424041288e-05,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0487,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,8.370,8.37,3,,E1,art_CZaytBH8uL4_,/metadata/results/ams_table_I_gate/checkpoints/2/published,8.37,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,2655fddb23aeb184496eef8eb3204b3a3ef77fd0ce104d7b37c1bd8505205d36,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0488,Results,The one positive lead does not survive at 28 lineages,prose,cost_usd,real,-40.1,-40.1,1,,DERIVED,this artifact (derived),/values/ams_table_i_pct_delta_unsloth~1Llama-3.2-3B-Instruct,-40.14320122868072,0.043201228680715076,|delta| <= 0.5e-1 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,True,9575946a134b69a8c91112b104b2da6faf2b50da75721eeaa4712eb640cc0de5,"And the reimplementation label stands: against AMS's published Table I our $\sigma$ lands at $4.274$ versus $4.550$ ($-6.1\%$), $5.845$ versus $4.800$ ($+21.8\%$) and $5.010$ versus $8.370$ ($-40.1\%$), so everything in this section bounds *our reimplementation*, not AMS as published."
C0489,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,rate,real,0.50,0.5,2,checkpoint,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/per_member/instruct_1p7/own_max_contrast/D_random0/criterion_agreement/judge5_noncanonical_share_of_any_refusal,0.5,0.0,|delta| <= 0.5e-2 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"Our previous draft's weakest passage adjudicated a result rather than measuring it: under a four-class semantic judge the paraphrase axis B crossed a $0.50$ refusal rate on every checkpoint, and we set that aside on the grounds that B's high-coefficient text is degenerate."
C0490,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,real,50%,0.5,2,,V2,art_P-_YL8tdIwqF,/metadata/net_and_correction/per_member/base_1p7/matched/diff_A_minus_B/ci95/0,0.5,0.0,|delta| <= 0.5e-2 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0491,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,real,0.028,0.028,3,,V2,art_P-_YL8tdIwqF,/metadata/net_and_correction/per_member/abliterated_0p6/own_max_contrast/NET_A_minus_floor/point,0.028185076572173343,0.00018507657217334272,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0492,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,interval,0.008,0.008,3,,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/pooled/matched/D_random0/regex_anchored/one_sided_upper95,0.008223388984408308,0.00022338898440830805,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0493,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,interval,0.057,0.057,3,,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/pooled/matched/B_paraphrase/judge5_any_refusal/ci95_prompt_clustered/1,0.056666666666666664,0.00033333333333333826,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0494,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,real,0.747,0.747,3,,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/pooled/matched/A_canned/judge5_any_refusal/rate,0.7466666666666667,0.0003333333333332966,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0495,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,interval,0.618,0.618,3,,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/pooled/matched/A_canned/judge5_any_refusal/ci95_prompt_clustered/0,0.6183333333333333,0.0003333333333332966,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
C0496,Results,"The canonical axis beats its paraphrase on semantics, not only on lexicon",prose,p_value,interval,0.858,0.858,3,,V2,art_P-_YL8tdIwqF,/metadata/rates_filtered/pooled/matched/A_canned/judge5_any_refusal/ci95_prompt_clustered/1,0.8583333333333333,0.0003333333333332966,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,0ce1ff121dea640cbeddd7713670d46245568c4c99c5cd6d5ddd53b7daab8a52,"At matched axis-contrast units — A's own 50%-refusal coefficient — the five-class any-refusal rate is $0.028$ $[0.008, 0.057]$ for axis B against $0.747$ $[0.618, 0.858]$ for axis A, with the false-positive floor at $0.146$, set by the *random* axis D."
